method,model,execFolder,round,chain,beta,isAdapt,value
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,13,0.17649046511538555,true,0.03214462453497237
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,14,0.12501901515232883,true,0.038805597270349046
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,15,0.08404255194891307,true,0.12534509927084925
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,16,0.049982993734797934,true,0.20010027248202406
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,17,0.019891517110716163,true,0.5753437520759914
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,18,0.007749836327263702,true,0.6221840965059304
PT-20,hier.HierarchicalRockets$Builder,exec_41,5,19,0.0,true,-0.056832118188224194
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,0,1.0,true,0.6164999972860671
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,1,0.9132737198778624,true,0.41643487126585876
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,2,0.8519425942288136,true,0.4186562870089343
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,3,0.7837273771738014,true,0.4873111504519092
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,4,0.721428724415353,true,0.3112912922375445
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,5,0.6487471832822688,true,0.399533147475821
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,6,0.5896389780507533,true,0.26570768602693234
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,7,0.5237203259054138,true,0.4589642751882193
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,8,0.4631625003560564,true,0.23675063509769093
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,9,0.40303690011039556,true,0.08810434038095216
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,10,0.34765508410722745,true,0.26748344056737855
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,11,0.28999571287506587,true,0.06739236570007094
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,12,0.22793934753363831,true,0.15284614297662225
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,13,0.16433660889928503,true,0.007814360710024093
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,14,0.11569098624871646,true,0.046468443764464816
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,15,0.06736340232943172,true,0.12621720056007085
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,16,0.03060299659423386,true,0.5460115906395169
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,17,0.011209904631772035,true,0.767724167707168
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,18,0.003334916878667232,true,0.7357023397978352
PT-20,hier.HierarchicalRockets$Builder,exec_41,6,19,0.0,true,0.16921386945819158
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,0,1.0,true,0.29250523488359215
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,1,0.9128825568477331,true,0.3994722370313149
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,2,0.8425853620202843,true,0.3720502889519934
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,3,0.7753595830184014,true,0.3666146794127609
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,4,0.7082352667840454,true,0.30493366440290537
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,5,0.6394322550327699,true,0.34136693048545247
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,6,0.5737073823199365,true,0.33652923590662326
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,7,0.5017468984215947,true,0.2363216180221182
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,8,0.4454084651977816,true,0.23494300615613234
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,9,0.3889873986947131,true,0.39987757526716006
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,10,0.33300519234289866,true,0.25337703874228695
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,11,0.26602175403807116,true,0.18953517361688185
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,12,0.20362549467287386,true,0.14662152993846744
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,13,0.14693707059182742,true,2.7419368044232374E-4
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,14,0.09445800650552744,true,0.00877082300544683
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,15,0.050481993536716674,true,0.1737882645572592
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,16,0.02204672726994571,true,0.46537087478945777
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,17,0.006655052179603445,true,0.6976707195239278
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,18,0.0011237898043539437,true,0.8827964007109944
PT-20,hier.HierarchicalRockets$Builder,exec_41,7,19,0.0,true,0.006744763716774432
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,0,1.0,true,0.3335291077244843
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,1,0.9162706066755429,true,0.3925578617098641
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,2,0.8374448283129615,true,0.4039912429720697
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,3,0.7646755002368049,true,0.3474941585207472
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,4,0.7005835407945764,true,0.4111988158235986
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,5,0.6351531082007538,true,0.4329398332043507
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,6,0.5657668873048382,true,0.27541331720477735
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,7,0.5020687907405995,true,0.272449021843943
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,8,0.44711790888235037,true,0.26238866183151016
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,9,0.39001139493698594,true,0.268864680069259
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,10,0.32715690607568254,true,0.22188569703492805
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,11,0.260653157235404,true,0.0844418180132998
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,12,0.19535984070425663,true,0.13180716478697335
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,13,0.13682974292739133,true,0.10066080117669994
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,14,0.08981306877267611,true,0.1884543422945056
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,15,0.04249127537122681,true,0.3273192386649466
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,16,0.016624094674939464,true,0.688003500912962
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,17,0.004259258450099468,true,0.8020646834758721
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,18,5.03931667858276E-4,true,0.980510777932689
PT-20,hier.HierarchicalRockets$Builder,exec_41,8,19,0.0,true,-0.012991710551172564
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,0,1.0,true,0.3842433893292882
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,1,0.9144624630846174,true,0.38845571970611203
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,2,0.8350349988530993,true,0.3929371592509478
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,3,0.7632408639947348,true,0.3760574586149992
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,4,0.6952480103106686,true,0.3851581166686923
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,5,0.6264125855614138,true,0.38887913042139244
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,6,0.5570469747820803,true,0.3551061906949811
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,7,0.4885945967334586,true,0.3067412230337432
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,8,0.42185031017278074,true,0.3035891419540561
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,9,0.3585437488036025,true,0.2523181296285577
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,10,0.29522762536472985,true,0.1877184422562933
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,11,0.2306862403535695,true,0.14127118898183946
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,12,0.16864170527834463,true,0.020390727726473816
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,13,0.11460883750055996,true,0.07613608665866907
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,14,0.06682360684393307,true,0.20582564630763706
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,15,0.031445680700977946,true,0.4081436099515948
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,16,0.011970932588272505,true,0.691581912387144
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,17,0.002837846092230101,true,0.8815212713424196
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,18,4.8309741757187534E-4,true,0.9784910012124907
PT-20,hier.HierarchicalRockets$Builder,exec_41,9,19,0.0,true,0.001033282069191685
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,0,1.0,false,0.40767305867626424
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,1,0.9132311074772668,false,0.38803751151350363
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,2,0.833595322942554,false,0.37296115027221777
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,3,0.7586582194672665,false,0.4020086087053823
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,4,0.6850175628820466,false,0.34408977114879774
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,5,0.6160483170033851,false,0.3290359920215359
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,6,0.5514935867677755,false,0.3189494799607805
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,7,0.4847191820535126,false,0.3312188817484334
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,8,0.4190556134830738,false,0.3104788070311602
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,9,0.3574671154841465,false,0.2803053468918739
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,10,0.2882323988052326,false,0.20381371467965193
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,11,0.2259565292057609,false,0.10637889542978309
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,12,0.16428465476466475,false,0.04752875415420629
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,13,0.10659268784256783,false,0.08358589883293317
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,14,0.06040423067385936,false,0.22808430408822108
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,15,0.028010830713821027,false,0.5446138225793753
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,16,0.011032051695455694,false,0.6906387141528634
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,17,0.0030029217555179594,false,0.8973716775038942
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,18,4.7309903690221326E-4,false,0.9571917670890336
PT-20,hier.HierarchicalRockets$Builder,exec_41,10,19,0.0,false,-0.0195814960108146
PT-10,mix.SimpleMixture$Builder,exec_37,0,0,1.0,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,1,0.8888888888888888,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,2,0.7777777777777778,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,3,0.6666666666666666,true,-1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,4,0.5555555555555556,true,-1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,5,0.4444444444444444,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,6,0.3333333333333333,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,7,0.2222222222222222,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,8,0.1111111111111111,true,-1.0
PT-10,mix.SimpleMixture$Builder,exec_37,0,9,0.0,true,0.037471838364208754
PT-10,mix.SimpleMixture$Builder,exec_37,1,0,1.0,true,0.9725101613277073
PT-10,mix.SimpleMixture$Builder,exec_37,1,1,0.6667528554421418,true,0.08005035768772521
PT-10,mix.SimpleMixture$Builder,exec_37,1,2,0.5554479568871403,true,1.0
PT-10,mix.SimpleMixture$Builder,exec_37,1,3,0.45049069033638733,true,-0.38786502346495255
PT-10,mix.SimpleMixture$Builder,exec_37,1,4,0.2281751829359332,true,0.25538417929715945
PT-10,mix.SimpleMixture$Builder,exec_37,1,5,0.21517263124196798,true,-0.47028660638549413
PT-10,mix.SimpleMixture$Builder,exec_37,1,6,0.15950421959023278,true,-0.2204460306873126
PT-10,mix.SimpleMixture$Builder,exec_37,1,7,0.09984795675591582,true,0.5862460825464867
PT-10,mix.SimpleMixture$Builder,exec_37,1,8,0.049852342944191566,true,0.12677454097220736
PT-10,mix.SimpleMixture$Builder,exec_37,1,9,0.0,true,-1.0
PT-10,mix.SimpleMixture$Builder,exec_37,2,0,1.0,true,0.48164968144360554
PT-10,mix.SimpleMixture$Builder,exec_37,2,1,0.8196575886854411,true,0.7426934057368912
PT-10,mix.SimpleMixture$Builder,exec_37,2,2,0.659601618094319,true,-0.07301924162321656
PT-10,mix.SimpleMixture$Builder,exec_37,2,3,0.5636252345771866,true,-0.22980178966345904
PT-10,mix.SimpleMixture$Builder,exec_37,2,4,0.29157425508352713,true,0.11448506132897023
PT-10,mix.SimpleMixture$Builder,exec_37,2,5,0.15479686842307844,true,0.4206041366205585
PT-10,mix.SimpleMixture$Builder,exec_37,2,6,0.09707831551965863,true,-0.10941188161635154
PT-10,mix.SimpleMixture$Builder,exec_37,2,7,0.051930481500007085,true,-0.17374681605956482
PT-10,mix.SimpleMixture$Builder,exec_37,2,8,0.023267590091758043,true,-0.08557898909328943
PT-10,mix.SimpleMixture$Builder,exec_37,2,9,0.0,true,-0.13800902819051278
PT-10,mix.SimpleMixture$Builder,exec_37,3,0,1.0,true,0.5987513045270103
PT-10,mix.SimpleMixture$Builder,exec_37,3,1,0.886008713926706,true,0.6408395429986807
PT-10,mix.SimpleMixture$Builder,exec_37,3,2,0.7886764850789663,true,0.9008964142416396
PT-10,mix.SimpleMixture$Builder,exec_37,3,3,0.7013081316200551,true,0.48998985903314846
PT-10,mix.SimpleMixture$Builder,exec_37,3,4,0.4353569901259175,true,0.04418258502259066
PT-10,mix.SimpleMixture$Builder,exec_37,3,5,0.24026192742113509,true,0.06582477891036934
PT-10,mix.SimpleMixture$Builder,exec_37,3,6,0.07358553986359617,true,0.3412940268141502
PT-10,mix.SimpleMixture$Builder,exec_37,3,7,0.033341038148927096,true,-0.16552641809496413
PT-10,mix.SimpleMixture$Builder,exec_37,3,8,0.012515087023461675,true,-0.04569109877707873
PT-10,mix.SimpleMixture$Builder,exec_37,3,9,0.0,true,-0.18462271487788937
PT-10,mix.SimpleMixture$Builder,exec_37,4,0,1.0,true,0.617364357839299
PT-10,mix.SimpleMixture$Builder,exec_37,4,1,0.9115327434543883,true,0.6734232451370745
PT-10,mix.SimpleMixture$Builder,exec_37,4,2,0.8208285198509273,true,0.821305710962571
PT-10,mix.SimpleMixture$Builder,exec_37,4,3,0.7704750586139937,true,0.7707096844904563
PT-10,mix.SimpleMixture$Builder,exec_37,4,4,0.5581465600776678,true,0.3693391560453694
PT-10,mix.SimpleMixture$Builder,exec_37,4,5,0.22553611959089995,true,-0.022093440495988794
PT-10,mix.SimpleMixture$Builder,exec_37,4,6,0.09232709675484563,true,0.19489340169236852
PT-10,mix.SimpleMixture$Builder,exec_37,4,7,0.02623485890329705,true,0.026063154256440523
PT-10,mix.SimpleMixture$Builder,exec_37,4,8,0.006566561173250163,true,0.27695117514964823
PT-10,mix.SimpleMixture$Builder,exec_37,4,9,0.0,true,-0.034311201758619736
PT-10,mix.SimpleMixture$Builder,exec_37,5,0,1.0,true,0.6591190055744286
PT-10,mix.SimpleMixture$Builder,exec_37,5,1,0.9398077873815538,true,0.7936423126389966
PT-10,mix.SimpleMixture$Builder,exec_37,5,2,0.8699546074059836,true,0.7024948655723564
PT-10,mix.SimpleMixture$Builder,exec_37,5,3,0.8153411200240314,true,0.9803888907140572
PT-10,mix.SimpleMixture$Builder,exec_37,5,4,0.7740941170314123,true,0.8263325663765089
PT-10,mix.SimpleMixture$Builder,exec_37,5,5,0.4124222406520165,true,-0.08387270979165204
PT-10,mix.SimpleMixture$Builder,exec_37,5,6,0.11674193931224722,true,-0.07571690548438459
PT-10,mix.SimpleMixture$Builder,exec_37,5,7,0.034022487738994994,true,-0.09643447198279903
PT-10,mix.SimpleMixture$Builder,exec_37,5,8,0.004411141442516118,true,0.0425264588189348
PT-10,mix.SimpleMixture$Builder,exec_37,5,9,0.0,true,-0.01582298981844304
PT-10,mix.SimpleMixture$Builder,exec_37,6,0,1.0,true,0.6172586964344252
PT-10,mix.SimpleMixture$Builder,exec_37,6,1,0.9528557997861671,true,0.8568302212569886
PT-10,mix.SimpleMixture$Builder,exec_37,6,2,0.8812334350268464,true,0.6987923345742912
PT-10,mix.SimpleMixture$Builder,exec_37,6,3,0.8322519277253182,true,0.5597433104643228
PT-10,mix.SimpleMixture$Builder,exec_37,6,4,0.7619624388594977,true,0.932648923986487
PT-10,mix.SimpleMixture$Builder,exec_37,6,5,0.37363090012983813,true,-0.10897067949548428
PT-10,mix.SimpleMixture$Builder,exec_37,6,6,0.11489040990675366,true,-0.01021899281980586
PT-10,mix.SimpleMixture$Builder,exec_37,6,7,0.03696259736799199,true,0.021260874839129966
PT-10,mix.SimpleMixture$Builder,exec_37,6,8,0.005704103499626694,true,-0.017749552098136633
PT-10,mix.SimpleMixture$Builder,exec_37,6,9,0.0,true,-0.025672476052676113
PT-10,mix.SimpleMixture$Builder,exec_37,7,0,1.0,true,0.6898976190423806
PT-10,mix.SimpleMixture$Builder,exec_37,7,1,0.9435893266598416,true,0.8720480220872483
PT-10,mix.SimpleMixture$Builder,exec_37,7,2,0.8746181808658341,true,0.7323487281521083
PT-10,mix.SimpleMixture$Builder,exec_37,7,3,0.8218168405374551,true,0.7239711805779455
PT-10,mix.SimpleMixture$Builder,exec_37,7,4,0.7470948884324498,true,0.8962501846946141
PT-10,mix.SimpleMixture$Builder,exec_37,7,5,0.3861853501781803,true,0.010864093693182314
PT-10,mix.SimpleMixture$Builder,exec_37,7,6,0.13900951177811333,true,0.07399005005146264
PT-10,mix.SimpleMixture$Builder,exec_37,7,7,0.03996397093933815,true,0.10487730590687035
PT-10,mix.SimpleMixture$Builder,exec_37,7,8,0.00540781985664441,true,0.04615259432991714
PT-10,mix.SimpleMixture$Builder,exec_37,7,9,0.0,true,-0.004113464435464142
PT-10,mix.SimpleMixture$Builder,exec_37,8,0,1.0,true,0.6958810626934206
PT-10,mix.SimpleMixture$Builder,exec_37,8,1,0.9320696439664424,true,0.8424705914517241
PT-10,mix.SimpleMixture$Builder,exec_37,8,2,0.8711225823308519,true,0.6455949005298582
PT-10,mix.SimpleMixture$Builder,exec_37,8,3,0.808785159304817,true,0.6687681668097729
PT-10,mix.SimpleMixture$Builder,exec_37,8,4,0.7077376411248236,true,0.7882864471053485
PT-10,mix.SimpleMixture$Builder,exec_37,8,5,0.38116203227869977,true,0.019336263251930778
PT-10,mix.SimpleMixture$Builder,exec_37,8,6,0.11324819452567927,true,0.0967715402005496
PT-10,mix.SimpleMixture$Builder,exec_37,8,7,0.03167366235522828,true,0.12476697401541305
PT-10,mix.SimpleMixture$Builder,exec_37,8,8,0.0045958843377820096,true,0.010482719471656979
PT-10,mix.SimpleMixture$Builder,exec_37,8,9,0.0,true,-0.0018121620739710437
PT-10,mix.SimpleMixture$Builder,exec_37,9,0,1.0,true,0.7686229574305254
PT-10,mix.SimpleMixture$Builder,exec_37,9,1,0.9382359026855158,true,0.8579014286888097
PT-10,mix.SimpleMixture$Builder,exec_37,9,2,0.8755206622664498,true,0.700176247700342
PT-10,mix.SimpleMixture$Builder,exec_37,9,3,0.8016763529745167,true,0.7773160146699017
PT-10,mix.SimpleMixture$Builder,exec_37,9,4,0.746250064421309,true,0.938619443142127
PT-10,mix.SimpleMixture$Builder,exec_37,9,5,0.37894217309254763,true,0.04292617788357196
PT-10,mix.SimpleMixture$Builder,exec_37,9,6,0.11724137656399164,true,0.1271938280899188
PT-10,mix.SimpleMixture$Builder,exec_37,9,7,0.03487302921149454,true,0.07263740940447005
PT-10,mix.SimpleMixture$Builder,exec_37,9,8,0.005001093745630074,true,0.03983706596705631
PT-10,mix.SimpleMixture$Builder,exec_37,9,9,0.0,true,-0.0014450044146647949
PT-10,mix.SimpleMixture$Builder,exec_37,10,0,1.0,true,0.8157343428282992
PT-10,mix.SimpleMixture$Builder,exec_37,10,1,0.9382058850475052,true,0.8420480331442698
PT-10,mix.SimpleMixture$Builder,exec_37,10,2,0.8727946116960844,true,0.6530045896814298
PT-10,mix.SimpleMixture$Builder,exec_37,10,3,0.7981202590376666,true,0.7496686351077795
PT-10,mix.SimpleMixture$Builder,exec_37,10,4,0.744254868312788,true,0.8979885735338992
PT-10,mix.SimpleMixture$Builder,exec_37,10,5,0.39678770653608275,true,0.05429551438771192
PT-10,mix.SimpleMixture$Builder,exec_37,10,6,0.12322577527095291,true,0.13077040687978933
PT-10,mix.SimpleMixture$Builder,exec_37,10,7,0.03633704216185629,true,0.08017735109088704
PT-10,mix.SimpleMixture$Builder,exec_37,10,8,0.005441018808668652,true,0.02985843507931808
PT-10,mix.SimpleMixture$Builder,exec_37,10,9,0.0,true,-4.059282904735643E-4
PT-10,mix.SimpleMixture$Builder,exec_37,11,0,1.0,false,0.775397455193547
PT-10,mix.SimpleMixture$Builder,exec_37,11,1,0.9368342957641363,false,0.8642210864516413
PT-10,mix.SimpleMixture$Builder,exec_37,11,2,0.8690305483498133,false,0.6867688007344706
PT-10,mix.SimpleMixture$Builder,exec_37,11,3,0.7927906817739448,false,0.7617892477894135
